City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Bereda,ES,43.2686,-7.5406,45.0,100,89,5.5,overcast clouds
700,Saint-Augustin,CA,51.226,-58.6502,-8.88,83,100,9.73,overcast clouds
701,Novyy Urengoy,RU,66.0833,76.6333,4.48,96,99,8.34,overcast clouds
702,Nurota,UZ,40.5614,65.6886,50.09,13,8,8.9,clear sky
703,Sabang,ID,5.8933,95.3214,82.09,75,70,20.36,broken clouds
704,Longkou,CN,37.6508,120.3286,29.97,48,2,16.82,clear sky
705,Smithers,CA,54.7804,-127.1743,39.52,75,100,2.3,overcast clouds
706,Acarau,BR,-2.8856,-40.12,77.4,86,25,9.64,light rain
707,Buchanan,LR,5.8808,-10.0467,76.84,86,18,2.26,light rain
708,Dukat,RU,62.55,155.55,-17.09,72,3,7.92,clear sky
709,Elat,IL,29.5581,34.9482,53.44,50,40,6.91,scattered clouds
710,Itoman,JP,26.1247,127.6694,63.37,54,40,21.85,scattered clouds
711,Sijunjung,ID,-0.6876,100.9537,79.72,85,93,2.51,overcast clouds
712,Lamar,US,33.6668,-95.5836,24.46,93,0,4.61,clear sky
713,Erzin,TR,36.9559,36.2,43.32,70,0,2.39,clear sky
714,Valdivia,CL,-39.8142,-73.2459,50.09,97,22,2.64,few clouds
715,Port Blair,IN,11.6667,92.75,86.04,70,20,6.91,few clouds
716,Zhigansk,RU,66.7697,123.3711,-24.95,98,99,4.79,overcast clouds
717,Harrisonburg,US,38.4496,-78.8689,34.81,75,100,9.22,overcast clouds
718,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.36,96,77,0.65,broken clouds
719,Freeport,US,40.6576,-73.5832,30.06,80,100,4.0,overcast clouds
720,Marystown,CA,47.1666,-55.1483,38.86,100,100,8.72,overcast clouds
721,Sangar,RU,63.9242,127.4739,-25.42,96,98,1.36,overcast clouds
722,Aksu,CN,41.1231,80.2644,29.68,45,99,5.32,overcast clouds
723,Asyut,EG,27.181,31.1837,49.98,68,4,9.6,clear sky
724,Gardner,US,42.5751,-71.9981,22.75,86,90,0.0,overcast clouds
725,Odweyne,SO,9.4092,45.064,70.86,27,9,1.72,clear sky
726,Biak,ID,-0.9131,122.8766,83.71,70,98,3.85,overcast clouds
727,Mareeba,AU,-17.0,145.4333,80.44,82,91,3.0,overcast clouds
728,College,US,64.8569,-147.8028,5.58,78,90,0.0,light snow
729,Bayji,IQ,34.9311,43.487,51.01,69,81,9.28,broken clouds
730,Alpena,US,45.0617,-83.4327,5.94,87,20,1.99,few clouds
731,Shenjiamen,CN,29.9576,122.298,43.36,62,45,17.9,scattered clouds
732,Wajima,JP,37.4,136.9,32.68,69,75,9.22,light shower snow
733,Awbari,LY,26.5921,12.7805,45.54,41,0,6.31,clear sky
734,Chernyy Yar,RU,48.0624,46.1091,29.07,84,100,12.5,overcast clouds
735,Partenit,UA,44.578,34.3446,32.22,77,63,1.52,light snow
736,Hillsborough,US,37.5741,-122.3794,55.42,64,20,3.44,few clouds
737,Ambilobe,MG,-13.2,49.05,79.83,86,96,14.61,light rain
738,Yelkhovka,RU,53.8667,50.2832,25.56,97,100,5.86,overcast clouds
739,Vyskov,CZ,49.2775,16.999,40.23,74,78,1.99,broken clouds
740,Kolyshley,RU,52.7005,44.5367,14.4,96,91,7.83,overcast clouds
741,Twentynine Palms,US,34.1356,-116.0542,49.95,26,0,3.0,clear sky
742,Wadena,US,46.4425,-95.1361,-4.22,77,100,0.0,overcast clouds
743,Bama,NG,11.5221,13.6856,59.83,37,96,5.91,overcast clouds
744,Vuktyl,RU,63.8567,57.3094,-3.35,100,94,1.14,overcast clouds
745,Bani,DO,18.2833,-70.3333,70.75,74,4,11.65,clear sky
746,Barra Patuca,HN,15.8,-84.2833,76.01,84,8,6.71,clear sky
747,Iqaluit,CA,63.7506,-68.5145,-26.93,95,100,3.89,overcast clouds
748,Beidao,CN,34.5686,105.8933,33.62,64,100,5.88,overcast clouds
749,Williston,US,48.147,-103.618,30.81,73,97,7.65,overcast clouds
750,Kinwat,IN,19.6333,78.2,75.31,18,92,7.56,overcast clouds
751,Balabac,PH,7.9868,117.0645,80.04,83,100,21.39,light rain
752,Bolshoye Selo,RU,57.7177,38.9334,-2.88,100,100,2.04,overcast clouds
753,Sept-Iles,CA,50.2001,-66.3821,-0.94,65,100,3.0,overcast clouds
754,Krasnyy,RU,54.5678,31.4333,9.3,97,99,10.92,overcast clouds
755,Boyuibe,BO,-20.4167,-63.2833,69.15,95,87,0.45,overcast clouds
756,Sarangani,PH,5.4033,125.4636,81.41,79,69,26.22,broken clouds
757,Zapolyarnyy,RU,69.4154,30.8136,13.28,92,100,17.31,light snow
758,Camalu,MX,30.85,-116.0667,53.89,38,7,3.6,clear sky
759,Ambovombe,MG,-25.1667,46.0833,78.33,81,88,18.32,overcast clouds
760,Fasa,IR,28.9383,53.6482,50.27,81,70,4.23,broken clouds
761,Finote Selam,ET,10.7,37.2667,69.06,44,82,2.68,broken clouds
762,Raudeberg,NO,61.9875,5.1352,36.86,78,98,8.99,overcast clouds
763,Krasnoselkup,RU,65.7,82.4667,16.47,95,100,4.81,light snow
764,Mananjary,MG,-21.2167,48.3333,76.53,95,100,26.96,heavy intensity rain
765,Mount Abu,IN,24.6,72.7,63.12,20,0,5.73,clear sky
766,Cravo Norte,CO,6.3017,-70.2041,80.94,53,69,5.75,broken clouds
767,Bennettsville,US,34.6174,-79.6848,56.05,85,40,1.99,scattered clouds
768,Capao Da Canoa,BR,-29.7456,-50.0097,73.56,89,7,1.81,clear sky
769,Zhangzhou,CN,24.5133,117.6556,57.15,70,98,3.51,overcast clouds
770,Torrington,US,41.8007,-73.1212,26.55,90,100,8.99,overcast clouds
771,Nador,MA,35.174,-2.9287,61.05,59,0,10.36,clear sky
772,Katobu,ID,-4.9408,122.5276,90.73,51,88,4.61,overcast clouds
773,Ambatofinandrahana,MG,-20.55,46.8,63.39,94,100,5.3,light rain
774,Tutoia,BR,-2.7619,-42.2744,76.96,88,100,8.21,moderate rain
775,Olinda,BR,-8.0089,-34.8553,82.13,69,40,6.91,scattered clouds
776,Zhangye,CN,38.9342,100.4517,23.2,31,100,1.36,overcast clouds
777,Galveston,US,29.3669,-94.9669,34.95,81,54,10.0,broken clouds
778,Liepaja,LV,56.5419,21.0367,35.65,100,100,12.66,overcast clouds
779,Hagere Hiywet,ET,8.9833,37.85,67.51,19,60,5.91,broken clouds
780,Omsukchan,RU,62.5333,155.8,-17.93,77,4,9.15,clear sky
781,Roma,US,43.2128,-75.4557,11.03,85,100,8.05,overcast clouds
782,Batagay,RU,67.6333,134.6333,-35.18,98,72,1.7,broken clouds
783,Ola,RU,59.5833,151.2833,0.68,73,14,11.52,few clouds
784,Chontalpa,MX,17.7,-93.5167,65.95,94,100,16.91,overcast clouds
785,Nha Trang,VN,12.25,109.1833,80.6,74,95,18.57,overcast clouds
786,Xiamen,CN,24.4798,118.0819,57.25,68,79,14.56,broken clouds
787,Lethem,GY,3.3803,-59.7968,75.47,81,96,9.19,overcast clouds
788,Colon,PA,9.3592,-79.9014,77.23,84,15,10.89,few clouds
789,Luanda,AO,-8.8368,13.2343,75.07,83,100,8.55,overcast clouds
790,Abu Dhabi,AE,24.4667,54.3667,67.96,63,4,4.0,clear sky
791,Ruidoso,US,33.3317,-105.673,19.54,53,0,5.75,clear sky
792,Korla,CN,41.7597,86.1469,29.64,35,100,7.87,overcast clouds
793,Tonder,DK,54.9331,8.8667,41.25,88,60,1.99,broken clouds
794,Sagua La Grande,CU,22.8067,-80.0756,70.79,84,0,7.05,light rain
795,Stantsionno-Oyashinskiy,RU,55.4664,83.8245,16.63,81,100,12.75,overcast clouds
796,Ahmadpur Sial,PK,30.6754,71.7483,53.47,38,2,4.34,clear sky
797,Mitchell,US,43.7094,-98.0298,10.74,51,0,5.99,clear sky
798,Bac Lieu,VN,9.285,105.7244,86.52,53,34,26.31,scattered clouds
799,Lesnoy,RU,57.6198,63.0784,22.84,90,100,7.45,overcast clouds
800,Pierre,US,44.3683,-100.351,14.86,49,14,3.0,few clouds
801,Ozernovskiy,RU,51.5,156.5167,29.07,87,93,4.65,light snow
802,Emerald,AU,-23.5333,148.1667,86.34,32,0,15.12,clear sky
803,Wausau,US,44.9591,-89.6301,-0.31,79,0,5.75,clear sky
804,Gambela,ET,8.25,34.5833,84.61,28,100,1.3,overcast clouds
805,Kaifeng,CN,34.7911,114.3483,41.5,25,77,4.25,broken clouds
806,Komyshany,UA,46.6372,32.5072,26.82,61,70,6.06,broken clouds
807,Raduzhnyy,RU,62.0961,77.475,4.59,96,80,8.01,broken clouds
808,Itacoatiara,BR,-3.1431,-58.4442,72.39,96,100,2.59,overcast clouds
809,Bosaso,SO,11.2842,49.1816,79.41,38,2,0.92,clear sky
810,Morayfield,AU,-27.1167,152.95,79.99,60,81,13.6,broken clouds
811,Claresholm,CA,50.0333,-113.5852,37.63,51,61,22.75,broken clouds
812,Superior,US,46.7208,-92.1041,-2.31,75,0,4.61,clear sky
813,Launceston,AU,-41.45,147.1667,74.84,45,75,5.01,broken clouds
814,Bismarck,US,46.8083,-100.7837,16.88,60,100,10.36,overcast clouds
815,Sidi Ali,DZ,36.0998,0.4206,51.58,60,84,0.43,broken clouds
816,Viedma,AR,-40.8135,-62.9967,60.53,70,100,18.84,overcast clouds
817,Tongliao,CN,43.6125,122.2653,15.84,68,5,11.5,clear sky
818,La Orilla,MX,17.9833,-102.2333,69.03,88,1,4.9,clear sky
819,Porbandar,IN,21.6422,69.6093,76.98,47,3,4.61,clear sky
820,Cartagena,CO,10.3997,-75.5144,78.42,78,20,12.66,few clouds
821,Novikovo,RU,51.1537,37.8879,4.26,97,54,5.01,broken clouds
822,Burnie,AU,-41.0667,145.9167,69.94,62,98,6.85,overcast clouds
823,Bonnyville,CA,54.2668,-110.735,-2.4,98,100,5.1,overcast clouds
824,Yaan,NG,7.3833,8.5667,73.15,16,2,8.08,clear sky
825,Liwale,TZ,-9.7667,37.9333,70.93,86,100,4.45,overcast clouds
826,Strathpeffer,GB,57.588,-4.5382,40.69,88,85,8.32,moderate rain
827,Harstad,NO,68.799,16.5293,27.63,71,68,9.73,broken clouds
828,Bandarbeyla,SO,9.4942,50.8122,77.38,61,0,8.37,clear sky
829,Qiongshan,CN,20.0058,110.3542,63.14,77,99,14.07,overcast clouds
830,Shahrud,IR,36.4182,54.9763,44.96,40,5,2.35,clear sky
831,Honiara,SB,-9.4333,159.95,85.1,72,85,7.56,moderate rain
832,Nizhniy Kuranakh,RU,58.8353,125.4869,1.58,90,100,4.79,overcast clouds
833,Abalak,RU,58.1286,68.5944,21.99,91,100,5.84,overcast clouds
834,Lalmohan,BD,22.3384,90.7419,74.75,57,1,6.87,clear sky
835,Praia,CV,14.9215,-23.5087,70.34,73,0,17.27,clear sky
836,Broome,US,42.2506,-75.833,16.38,90,100,1.99,mist
837,Jizan,SA,17.3333,42.6667,80.13,67,14,7.27,few clouds
838,Abrau-Dyurso,RU,44.69,37.59,29.66,70,98,7.94,overcast clouds
839,Nara,JP,34.6851,135.8049,40.91,62,90,15.66,overcast clouds
840,Acurenam,GQ,1.0322,10.6488,67.84,98,84,1.01,broken clouds
841,Havelock,US,34.8791,-76.9013,62.83,94,100,3.0,moderate rain
842,Kolo,PL,52.2002,18.6387,38.25,80,100,20.62,overcast clouds
843,Mercedes,AR,-34.6515,-59.4307,70.84,96,68,7.07,broken clouds
844,Pinugay,PH,14.5967,121.2623,83.84,67,63,14.05,broken clouds
845,Fare,PF,-16.7,-151.0167,81.03,72,51,14.74,light rain
846,Belomorsk,RU,64.5232,34.7668,14.99,83,100,14.85,overcast clouds
847,Tolaga Bay,NZ,-38.3667,178.3,70.29,75,43,8.25,scattered clouds
848,Saint-Francois,FR,46.4154,3.9054,35.42,92,100,5.75,fog
849,Podgorica,ME,42.4411,19.2636,46.51,93,100,1.14,overcast clouds
850,Dharchula,IN,29.85,80.5333,54.91,38,0,6.11,clear sky
851,Puri,IN,19.8,85.85,75.72,33,23,10.87,few clouds
852,Kashi,CN,39.4547,75.9797,31.23,38,100,5.46,overcast clouds
853,Palembang,ID,-2.9167,104.7458,84.29,74,75,9.22,broken clouds
854,Peniche,PT,39.3558,-9.3811,54.63,79,61,16.44,broken clouds
855,Ngunguru,NZ,-35.6167,174.5,73.17,91,54,12.48,light rain
856,Pacific Grove,US,36.6177,-121.9166,53.8,62,0,8.05,clear sky
857,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,70.41,95,95,4.05,overcast clouds
858,Chukhloma,RU,58.7525,42.6825,-2.6,100,100,4.05,overcast clouds
859,Niono,ML,14.2526,-5.993,64.04,16,0,9.57,clear sky
860,Ciudad Guayana,VE,8.3533,-62.6528,71.17,89,3,4.56,clear sky
861,Mikuni,JP,36.2171,136.1519,35.2,75,100,12.59,light snow
862,Chapais,CA,49.7834,-74.8492,-14.1,99,100,2.98,overcast clouds
863,Hamilton,US,39.1834,-84.5333,20.35,87,100,1.01,overcast clouds
864,Wewak,PG,-3.5534,143.6268,84.29,75,99,16.64,overcast clouds
865,Rudbar,AF,30.15,62.6,63.99,14,0,9.69,clear sky
866,Quimper,FR,48.0,-4.1,45.16,93,20,4.61,few clouds
867,Wilmington,US,34.2257,-77.9447,62.51,88,100,12.66,moderate rain
868,Port Hawkesbury,CA,45.6169,-61.3485,33.19,96,100,9.22,fog
869,Oranjestad,AW,12.524,-70.027,79.02,73,15,16.49,few clouds
870,Norton,ZW,-17.8833,30.7,68.27,83,77,4.76,broken clouds
871,Xinzhou,CN,38.4092,112.7333,28.49,24,86,5.14,overcast clouds
872,Jian,CN,27.1172,114.9793,48.47,63,100,5.82,overcast clouds
873,Spokoynaya,RU,44.2468,41.4015,22.82,91,100,10.4,overcast clouds
874,Soledade,BR,-28.8183,-52.5103,64.99,99,18,3.11,light rain
875,Huarmey,PE,-10.0681,-78.1522,70.14,87,52,7.9,broken clouds
876,Behbahan,IR,30.5959,50.2417,59.88,52,68,15.95,broken clouds
877,Alenquer,BR,-1.9417,-54.7383,73.74,97,88,2.42,overcast clouds
878,Valle Hermoso,MX,25.6667,-97.8333,40.93,53,10,10.6,clear sky
879,Nieuw Amsterdam,SR,5.8833,-55.0833,75.02,92,100,7.9,overcast clouds
880,Zeya,RU,53.75,127.2667,7.95,51,74,5.95,broken clouds
881,Gazanjyk,TM,39.2446,55.5154,50.34,59,34,6.78,scattered clouds
882,Qasigiannguit,GL,68.8193,-51.1922,8.85,83,100,5.14,overcast clouds
883,Adelaide,AU,-34.9333,138.6,90.05,26,0,4.0,clear sky
884,Atherton,GB,53.5237,-2.4935,42.71,82,56,1.99,broken clouds
885,Santa Rosa,PH,14.3122,121.1114,86.09,66,30,19.37,scattered clouds
886,Amga,RU,60.8953,131.9608,-12.42,90,99,3.85,overcast clouds
887,Radviliskis,LT,55.8167,23.5333,35.65,100,100,14.97,overcast clouds
888,Floro,NO,61.5996,5.0328,35.96,75,100,25.32,overcast clouds
889,Sitrah,BH,26.1547,50.6206,70.02,81,73,5.99,broken clouds
890,Shingu,JP,33.7333,135.9833,40.91,47,33,15.84,scattered clouds
891,Gweta,BW,-20.1833,25.2333,74.82,65,54,6.08,broken clouds
892,Boa Vista,BR,2.8197,-60.6733,80.58,61,0,11.5,clear sky
893,Ponta Delgada,PT,37.7333,-25.6667,57.51,76,20,8.05,few clouds
894,Lamu,KE,-2.2717,40.902,82.62,71,100,5.7,overcast clouds
895,Saryg-Sep,RU,51.5,95.6,1.58,88,73,2.26,broken clouds
896,Raghunathpur,IN,23.55,86.6667,69.4,34,0,13.96,clear sky
897,Tsiroanomandidy,MG,-18.7667,46.0333,72.63,86,90,8.86,overcast clouds
898,Rokytne,UA,51.2796,27.214,31.03,94,100,10.07,overcast clouds
899,Ust-Nera,RU,64.5667,143.2,-19.64,83,74,1.88,broken clouds
900,Gizo,SB,-8.103,156.8419,85.55,70,92,8.77,overcast clouds
901,Valparaiso,CL,-33.0393,-71.6273,66.47,73,0,5.75,clear sky
902,Dutse,NG,11.7594,9.3392,53.82,24,5,6.91,clear sky
903,Senador Jose Porfirio,BR,-2.5908,-51.9542,73.02,97,98,2.93,heavy intensity rain
904,Dabat,ET,12.9842,37.765,59.2,51,11,2.73,few clouds
905,Vilhena,BR,-12.7406,-60.1458,67.8,98,91,3.2,overcast clouds
906,Ossora,RU,59.2353,163.0719,9.41,93,100,9.46,light snow
907,Nenjiang,CN,49.1833,125.2167,8.64,77,91,9.13,overcast clouds
908,Miragoane,HT,18.4423,-73.0876,75.69,75,1,5.95,clear sky
909,Portland,US,45.5234,-122.6762,49.28,91,99,1.01,overcast clouds
910,Rohnert Park,US,38.3396,-122.7011,55.9,78,0,0.0,clear sky
911,Kachiry,KZ,53.0675,76.1036,12.69,80,32,8.81,scattered clouds
912,Turayf,SA,31.6725,38.6637,45.14,74,75,17.11,broken clouds
913,Shemordan,RU,56.1856,50.3972,23.14,97,100,5.19,overcast clouds
914,Inuvik,CA,68.3499,-133.7218,-29.31,94,6,10.33,clear sky
915,Hovd,MN,48.0056,91.6419,-1.7,79,4,3.8,clear sky
916,Dali,CN,25.7,100.1833,59.38,30,55,12.37,broken clouds
917,Bukama,CD,-9.2,25.85,67.73,95,100,0.4,overcast clouds
918,Balikpapan,ID,-1.2675,116.8289,85.03,68,87,4.94,overcast clouds
919,Alekseyevsk,RU,57.8406,108.3492,15.4,89,100,9.37,overcast clouds
920,Sohag,EG,26.557,31.6948,49.87,60,4,8.77,clear sky
921,Kedrovyy,RU,56.1667,91.8167,25.21,77,100,10.02,overcast clouds
922,Fukue,JP,32.6881,128.8419,40.68,69,100,29.24,overcast clouds
923,Chara,RU,56.9064,118.2631,-3.73,89,86,1.45,overcast clouds
924,San Andres,CO,12.5847,-81.7006,80.62,74,40,11.5,scattered clouds
925,Dhidhdhoo,MV,6.8833,73.1,81.54,63,54,9.24,broken clouds
926,Verkhoyansk,RU,67.5447,133.385,-34.2,99,98,0.67,overcast clouds
927,Burhaniye,TR,39.5004,26.9727,39.06,93,0,2.3,clear sky
928,Tricase,IT,39.9304,18.3553,48.81,88,56,11.3,broken clouds
929,Lazaro Cardenas,MX,17.9583,-102.2,70.05,86,3,4.34,clear sky
930,Nalut,LY,30.3333,10.85,46.27,40,14,7.52,few clouds
931,Garden City,US,42.3256,-83.331,16.05,84,100,4.61,overcast clouds
932,Nanchang,CN,28.6833,115.8833,50.63,52,14,8.19,few clouds
933,Noumea,NC,-22.2763,166.4572,84.18,79,100,6.85,moderate rain
934,Montepuez,MZ,-13.1256,38.9997,73.63,86,100,6.4,overcast clouds
935,Tabas,IR,33.5959,56.9244,62.06,29,59,9.6,broken clouds
936,Kokstad,ZA,-30.5472,29.4241,59.38,95,100,1.48,light rain
937,Innisfail,AU,-17.5333,146.0333,79.3,87,99,8.9,light rain
938,Egvekinot,RU,66.3167,-179.1667,-7.98,83,0,13.69,clear sky
939,Mabaruma,GY,8.2,-59.7833,72.21,92,13,2.28,few clouds
940,Kidal,ML,18.4411,1.4078,54.63,24,0,13.49,clear sky
941,Gomel,BY,52.4345,30.9754,6.78,92,40,8.95,scattered clouds
942,Ndioum,SN,16.5129,-14.6471,72.0,10,0,9.33,clear sky
943,Balaipungut,ID,1.05,101.2833,81.01,75,100,2.91,moderate rain
944,Maarianhamina,AX,60.0973,19.9348,33.66,93,100,5.75,overcast clouds
945,Luocheng,CN,29.3848,104.0286,48.61,63,97,2.24,overcast clouds
946,Buckeye,US,33.3703,-112.5838,56.57,22,0,8.05,clear sky
947,Dzaoudzi,YT,-12.7887,45.2699,87.69,70,75,16.11,broken clouds
948,Traverse City,US,44.7631,-85.6206,14.34,83,75,3.44,broken clouds
949,Bartica,GY,6.4,-58.6167,75.52,97,56,1.9,broken clouds
950,Great Falls,US,47.5002,-111.3008,39.67,59,0,8.01,clear sky
951,Chulman,RU,56.8479,124.9104,-0.94,91,100,8.88,overcast clouds
952,Ulagan,RU,50.6321,87.9563,10.71,71,26,2.21,scattered clouds
953,Xanlar,AZ,40.5869,46.3158,40.39,64,98,13.8,overcast clouds
954,Hatfield,GB,51.7634,-0.2242,37.54,90,23,12.66,few clouds
955,Nizhniy Odes,RU,63.6445,54.856,-7.51,100,100,0.38,overcast clouds
956,Moose Factory,CA,51.2585,-80.6094,-20.2,76,95,3.44,overcast clouds
957,Chirongui,YT,-12.9319,45.1483,87.73,75,19,19.33,few clouds
958,Kollam,IN,8.8833,76.6,85.87,62,59,5.37,broken clouds
959,Koslan,RU,63.4564,48.8989,-7.89,100,96,2.84,overcast clouds
960,Diego De Almagro,CL,-26.3667,-70.05,61.66,45,0,0.92,clear sky
961,Leirvik,NO,59.7798,5.5005,37.85,77,94,21.68,light rain
962,Kilindoni,TZ,-7.9139,39.6668,74.61,87,100,14.85,light rain
963,Belaya Gora,RU,68.5333,146.4167,-35.82,100,69,0.36,broken clouds
964,Harsud,IN,22.1,76.7333,74.77,19,3,3.94,clear sky
965,Ankang,CN,32.68,109.0172,46.09,55,100,8.57,light rain
966,Arkhangelskoye,RU,55.8549,35.3287,13.91,97,100,4.23,overcast clouds
967,Sacramento,US,38.4666,-121.3177,53.98,75,0,0.0,clear sky
968,De-Kastri,RU,51.4667,140.7833,9.77,88,100,15.48,overcast clouds
969,Cuiluan,CN,47.72,128.648,6.94,70,100,7.18,overcast clouds
970,Krasnoborsk,RU,61.5598,45.934,-9.13,100,75,2.1,broken clouds
971,Uvat,RU,59.1433,68.8953,22.19,93,100,4.9,overcast clouds
972,Edson,CA,53.5835,-116.4356,29.12,81,79,7.99,broken clouds
973,Val-David,CA,46.0334,-74.2159,7.57,84,100,1.54,overcast clouds
974,Mount Darwin,ZW,-16.7725,31.5838,68.59,89,100,1.23,overcast clouds
975,Charagua,BO,-19.8,-63.2167,68.29,98,99,0.94,overcast clouds
976,Iwanai,JP,42.9744,140.5089,25.63,89,100,14.54,snow
977,Diamantino,BR,-14.4086,-56.4461,71.49,93,29,2.84,scattered clouds
978,Moengo,SR,5.6167,-54.4,72.72,98,100,1.12,overcast clouds
979,Naga,PH,13.6192,123.1814,78.87,76,93,13.73,overcast clouds
980,Jurm,AF,36.8648,70.8342,39.24,50,0,6.11,clear sky
981,Pandan,PH,14.0453,124.1694,78.94,76,95,18.14,overcast clouds
982,Yashkul,RU,46.1711,45.3435,33.06,78,100,15.03,overcast clouds
983,Gelemso,ET,8.8167,40.5167,68.23,10,3,5.95,clear sky
984,Porto Walter,BR,-8.2686,-72.7439,71.33,97,96,2.46,overcast clouds
985,Jinchang,CN,38.4953,102.1739,16.99,80,100,6.4,overcast clouds
986,Severomuysk,RU,56.1481,113.4267,-5.33,92,70,5.46,broken clouds
987,General Bravo,MX,25.8,-99.1667,41.56,42,7,11.79,clear sky
988,Moussoro,TD,13.6408,16.4901,57.49,24,33,18.1,scattered clouds
989,Chumikan,RU,54.7183,135.315,4.75,75,100,14.0,overcast clouds
990,Zhumadian,CN,32.9794,114.0294,45.39,40,52,7.61,broken clouds
991,Asau,RO,46.4333,26.4,24.28,67,76,6.67,broken clouds
992,Dunyapur,PK,29.7995,71.7196,53.62,33,0,7.05,clear sky
993,Borovoy,RU,55.4333,86.0833,15.69,67,0,11.18,clear sky
994,Pochutla,MX,15.7432,-96.4661,74.82,73,0,4.12,clear sky
995,Teya,RU,60.3778,92.6267,21.51,89,100,9.33,overcast clouds
996,Cascais,PT,38.6979,-9.4215,52.05,74,73,1.01,broken clouds
997,La Primavera,CO,5.4906,-70.4092,83.43,49,96,4.76,overcast clouds
998,Capoterra,IT,39.1763,8.9718,53.38,85,0,9.22,clear sky
999,Kiunga,PG,-6.1219,141.2906,94.21,44,100,4.52,overcast clouds
1000,Boende,CD,-0.2167,20.8667,73.96,71,99,2.39,overcast clouds
1001,Okha,RU,53.5739,142.9478,3.02,94,100,21.05,light snow
1002,Kabwe,ZM,-14.4469,28.4464,63.16,99,100,3.51,light rain
1003,Ranfurly,NZ,-45.1333,170.1,50.65,84,98,6.33,overcast clouds
1004,Cabras,IT,39.93,8.5314,51.31,92,93,5.88,overcast clouds
1005,Stokmarknes,NO,68.5646,14.9108,26.49,74,66,9.48,light snow
1006,Wajir,KE,1.7471,40.0573,80.31,53,82,9.55,broken clouds
1007,Carbonia,IT,39.1672,8.5222,49.15,93,100,7.2,overcast clouds
1008,Kulhudhuffushi,MV,6.6221,73.07,81.45,64,44,9.26,scattered clouds
1009,Somerset West,ZA,-34.084,18.8211,69.08,61,0,1.99,clear sky
1010,Morgan City,US,29.6994,-91.2068,35.6,75,100,14.97,overcast clouds
1011,Concepcion Del Oro,MX,24.6333,-101.4167,38.79,54,6,3.83,clear sky
1012,Hanzhong,CN,33.0728,107.0303,46.17,62,100,5.5,overcast clouds
1013,Butembo,CD,0.15,29.2833,64.24,66,100,1.5,overcast clouds
1014,Roebourne,AU,-20.7833,117.1333,91.72,59,70,18.52,broken clouds
1015,Matiri,TZ,-10.75,34.9,64.47,84,100,1.86,overcast clouds
1016,Haicheng,CN,40.8516,122.7475,24.39,37,1,14.7,clear sky
1017,Sayanogorsk,RU,53.0875,91.3997,19.51,67,73,1.34,broken clouds
1018,La Asuncion,VE,11.0333,-63.8628,75.29,81,2,10.56,clear sky
1019,Ploemeur,FR,47.7333,-3.4333,44.82,89,0,3.44,clear sky
1020,Manjacaze,MZ,-24.7117,33.8828,82.6,58,52,12.17,broken clouds
1021,Mecca,SA,21.4267,39.8261,61.81,40,3,13.65,clear sky
1022,Puerto Baquerizo Moreno,EC,-0.9,-89.6,74.88,85,92,9.08,overcast clouds
1023,Barahona,DO,18.2085,-71.1008,73.94,75,61,1.23,broken clouds
1024,Kichmengskiy Gorodok,RU,59.9816,45.7854,-3.55,100,100,3.89,overcast clouds
1025,Amarante,BR,-6.2411,-42.8547,71.91,98,97,3.42,overcast clouds
1026,Nhulunbuy,AU,-12.2333,136.7667,88.41,62,40,6.91,light rain
1027,Warrington,GB,53.3925,-2.5802,42.67,84,0,1.99,clear sky
1028,Grindavik,IS,63.8424,-22.4338,27.07,80,100,40.29,snow
1029,Rabo De Peixe,PT,37.8,-25.5833,56.28,88,20,6.91,few clouds
1030,Imeni Zhelyabova,RU,58.9544,36.5956,3.54,99,97,4.47,overcast clouds
1031,Saint-Leu,RE,-21.15,55.2833,86.86,79,100,9.66,light rain
1032,Mount Vernon,US,40.9126,-73.8371,28.89,87,100,1.01,overcast clouds
1033,Miri,MY,4.4148,114.0089,87.94,70,40,6.91,scattered clouds
1034,Cordoba,AR,-31.4135,-64.1811,67.75,80,0,6.91,clear sky
1035,Mujiayingzi,CN,42.1167,118.7833,22.15,41,3,18.57,clear sky
1036,Xining,CN,36.6167,101.7667,19.22,62,100,7.05,overcast clouds
1037,Dengzhou,CN,37.8086,120.7508,30.27,42,4,15.82,clear sky
1038,Christchurch,NZ,-43.5333,172.6333,56.03,90,100,2.3,light rain
1039,Donghai,CN,22.9459,115.642,61.95,59,83,4.92,broken clouds
1040,San Carlos De Bariloche,AR,-41.1456,-71.3082,48.24,77,68,1.07,broken clouds
1041,Kajaani,FI,64.2273,27.7285,21.25,79,100,17.27,light snow
1042,Shima,CN,24.4478,117.8111,59.02,68,96,6.46,overcast clouds
1043,Bakchar,RU,57.0186,82.0711,20.19,80,100,10.11,overcast clouds
1044,Suhbaatar,MN,50.2314,106.2078,7.66,82,75,6.8,broken clouds
1045,Malmyzh,RU,56.5205,50.6818,23.49,97,100,4.94,overcast clouds
1046,El Alto,PE,-4.2714,-81.2147,70.57,77,19,13.6,few clouds
1047,Say,NE,13.1007,2.3689,59.36,15,11,9.98,few clouds
1048,Vagay,RU,57.9375,69.0217,23.22,89,100,5.66,overcast clouds
